Date,Daily Return,,,,,,
2008-04-17,-0.001720335,,,,,,
2008-04-18,-0.000862239,,,,,,
2008-04-21,0.003988806,,,,,,
2008-04-22,0.003435747,,,,,,
2008-04-23,-0.003317091,,,,,,
2008-04-24,-0.008481152,,,,,,
2008-04-25,-0.005845689,,,,,,
2008-04-28,0.003048414,,,,,,
2008-04-29,0.003800404,,,,,,
2008-04-30,0.007138899,,,,,,
2008-05-01,6.52283E-05,,,,,,
2008-05-02,-0.012610688,,,,,,
2008-05-05,0,,,,,,
2008-05-06,-0.007204057,,,,,,
2008-05-07,0.004287191,,,,,,
2008-05-08,0.008978284,,,,,,
2008-05-09,0.00368854,,,,,,
2008-05-12,-0.001513271,,,,,,
2008-05-13,-0.010935068,,,,,,
2008-05-14,0.000437742,,,,,,
2008-05-15,0.009081447,,,,,,
2008-05-16,-0.004120093,,,,,,
2008-05-19,0.001305972,,,,,,
2008-05-20,0.005219662,,,,,,
2008-05-21,0.000216635,,,,,,
2008-05-22,-0.01178843,,,,,,
2008-05-23,0.004377358,,,,,,
2008-05-27,-0.006755421,,,,,,
2008-05-28,-0.008887133,,,,,,
2008-05-29,-0.007195103,,,,,,
2008-05-30,0.006578489,,,,,,
2008-06-02,0.003857346,,,,,,
2008-06-03,0.007198273,,,,,,
2008-06-04,-0.008905799,,,,,,
2008-06-05,-0.005991051,,,,,,
2008-06-06,0.012946664,,,,,,
2008-06-09,0,,,,,,
2008-06-10,-0.00650093,,,,,,
2008-06-11,-0.002328016,,,,,,
2008-06-12,-0.010004374,,,,,,
2008-06-13,-0.002134002,,,,,,
2008-06-16,0.000225426,,,,,,
2008-06-17,0.00202422,,,,,,
2008-06-18,0.008420679,,,,,,
2008-06-19,-0.005900482,,,,,,
2008-06-20,0.005823653,,,,,,
2008-06-23,0.00211648,,,,,,
2008-06-24,0.006665722,,,,,,
2008-06-25,0.000441792,,,,,,
2008-06-26,0.006729904,,,,,,
2008-06-27,0.011726014,,,,,,
2008-06-30,0.000216253,,,,,,
2008-07-01,-0.002369633,,,,,,
2008-07-02,0.005229421,,,,,,
2008-07-03,-0.00216638,,,,,,
2008-07-07,0.004561129,,,,,,
2008-07-08,0.00648725,,,,,,
2008-07-09,0.004403621,,,,,,
2008-07-10,-0.000105799,,,,,,
2008-07-11,-0.014227163,,,,,,
2008-07-14,0.008788891,,,,,,
2008-07-15,-0.000321884,,,,,,
2008-07-16,-0.018076495,,,,,,
2008-07-17,-0.005149976,,,,,,
2008-07-18,-0.003744983,,,,,,
2008-07-21,0.003869391,,,,,,
2008-07-22,-0.004956039,,,,,,
2008-07-23,-0.001992227,,,,,,
2008-07-24,0.009759144,,,,,,
2008-07-25,-0.009994545,,,,,,
2008-07-28,0.010095445,,,,,,
2008-07-29,-0.004062839,,,,,,
2008-07-30,0.000992364,,,,,,
2008-07-31,0.009914513,,,,,,
2008-08-01,0.002211687,,,,,,
2008-08-04,-0.002293814,,,,,,
2008-08-05,-0.007445196,,,,,,
2008-08-06,-0.004082385,,,,,,
2008-08-07,0.016283155,,,,,,
2008-08-08,0.002724347,,,,,,
2008-08-11,-0.009565138,,,,,,
2008-08-12,0.009328531,,,,,,
2008-08-13,-0.003479445,,,,,,
2008-08-14,0.006437625,,,,,,
2008-08-15,0.008672959,,,,,,
2008-08-18,0.003976841,,,,,,
2008-08-19,-0.003853966,,,,,,
2008-08-20,0.002793943,,,,,,
2008-08-21,-0.001821458,,,,,,
2008-08-22,-0.000644613,,,,,,
2008-08-25,0.009990868,,,,,,
2008-08-26,0.000851526,,,,,,
2008-08-27,0.001700814,,,,,,
2008-08-28,0.000105707,,,,,,
2008-08-29,-0.00445535,,,,,,
2008-09-02,0.009304549,,,,,,
2008-09-03,0.004238551,,,,,,
2008-09-04,0.008019362,,,,,,
2008-09-05,-0.00052329,,,,,,
2008-09-08,0.004189378,,,,,,
2008-09-09,0.009908596,,,,,,
2008-09-10,-0.006196344,,,,,,
2008-09-11,-0.000520136,,,,,,
2008-09-12,-0.01289209,,,,,,
2008-09-15,0.032441292,,,,,,
2008-09-16,-0.000203643,,,,,,
2008-09-17,0.005000002,,,,,,
2008-09-18,-0.014620926,,,,,,
2008-09-19,-0.031736088,,,,,,
2008-09-22,-0.000106782,,,,,,
2008-09-23,-0.003831463,,,,,,
2008-09-24,0.004379937,,,,,,
2008-09-25,-0.00202015,,,,,,
2008-09-26,0.007247574,,,,,,
2008-09-29,0.029100542,,,,,,
2008-09-30,-0.024369559,,,,,,
2008-10-01,0.012579676,,,,,,
2008-10-02,0.008039709,,,,,,
2008-10-03,0.008803363,,,,,,
2008-10-06,0.018172897,,,,,,
2008-10-07,-0.003025415,,,,,,
2008-10-08,-0.01436232,,,,,,
2008-10-09,-0.008414215,,,,,,
2008-10-10,-0.007037504,,,,,,
2008-10-13,-0.012819184,,,,,,
2008-10-14,-0.006439688,,,,,,
2008-10-15,0.009563211,,,,,,
2008-10-16,-0.005158028,,,,,,
2008-10-17,-0.006875968,,,,,,
2008-10-20,0.007989144,,,,,,
2008-10-21,0.005284206,,,,,,
2008-10-22,0.020291164,,,,,,
2008-10-23,0.007418679,,,,,,
2008-10-24,-0.010638387,,,,,,
2008-10-27,0.000724358,,,,,,
2008-10-28,-0.014566334,,,,,,
2008-10-29,-0.00503127,,,,,,
2008-10-30,-0.009061539,,,,,,
2008-10-31,-0.012971567,,,,,,
2008-11-03,0.002703514,,,,,,
2008-11-04,0.018768206,,,,,,
2008-11-05,0.011857727,,,,,,
2008-11-06,-0.007219224,,,,,,
2008-11-07,-0.006535087,,,,,,
2008-11-10,0.004880193,,,,,,
2008-11-11,0.002955711,,,,,,
2008-11-12,0.006421606,,,,,,
2008-11-13,-0.023951541,,,,,,
2008-11-14,0.019824391,,,,,,
2008-11-17,0.004412639,,,,,,
2008-11-18,0.012867971,,,,,,
2008-11-19,0.02561414,,,,,,
2008-11-20,0.051661976,,,,,,
2008-11-21,-0.014459166,,,,,,
2008-11-24,-0.015643905,,,,,,
2008-11-25,0.029415219,,,,,,
2008-11-26,0.001342289,,,,,,
2008-11-28,0.012352152,,,,,,
2008-12-01,0.038295742,,,,,,
2008-12-02,0.003839286,,,,,,
2008-12-03,0.002823039,,,,,,
2008-12-04,0.019703484,,,,,,
2008-12-05,-0.016205821,,,,,,
2008-12-08,-0.002173002,,,,,,
2008-12-09,0.019775639,,,,,,
2008-12-10,-0.0024019,,,,,,
2008-12-11,0.001961572,,,,,,
2008-12-12,0,,,,,,
2008-12-15,0.011391379,,,,,,
2008-12-16,0.024723963,,,,,,
2008-12-17,0.027134483,,,,,,
2008-12-18,0.02098306,,,,,,
2008-12-19,0.001064259,,,,,,
2008-12-22,-0.007688626,,,,,,
2008-12-23,-0.001318994,,,,,,
2008-12-24,-0.002145811,,,,,,
2008-12-26,0.003308689,,,,,,
2008-12-29,-0.001199027,,,,,,
2008-12-30,0.009523583,,,,,,
2008-12-31,-0.020918572,,,,,,
2009-01-02,-0.025136351,,,,,,
2009-01-05,-0.025784124,,,,,,
2009-01-06,-0.010057999,,,,,,
2009-01-07,0.003921272,,,,,,
2009-01-08,-0.000798723,,,,,,
2009-01-09,0.001510613,,,,,,
2009-01-12,0.010378755,,,,,,
2009-01-13,0.001053672,,,,,,
2009-01-14,0.016488201,,,,,,
2009-01-15,0.001639138,,,,,,
2009-01-16,-0.015418332,,,,,,
2009-01-20,-0.00017566,,,,,,
2009-01-21,-0.031589369,,,,,,
2009-01-22,-0.019246162,,,,,,
2009-01-23,-0.007830687,,,,,,
2009-01-26,-0.008729178,,,,,,
2009-01-27,0.023513061,,,,,,
2009-01-28,-0.024986564,,,,,,
2009-01-29,-0.02299808,,,,,,
2009-01-30,-0.003170782,,,,,,
2009-02-02,0.018604797,,,,,,
2009-02-03,-0.023815591,,,,,,
2009-02-04,-0.003499084,,,,,,
2009-02-05,0.000877993,,,,,,
2009-02-06,-0.003118944,,,,,,
2009-02-09,0.003225609,,,,,,
2009-02-10,0.021731244,,,,,,
2009-02-11,0.012970691,,,,,,
2009-02-12,-0.009415525,,,,,,
2009-02-13,-0.026612691,,,,,,
2009-02-17,0.031148544,,,,,,
2009-02-18,-0.008522582,,,,,,
2009-02-19,-0.017000954,,,,,,
2009-02-20,0.009716615,,,,,,
2009-02-23,0.009237774,,,,,,
2009-02-24,-0.00104835,,,,,,
2009-02-25,-0.011549624,,,,,,
2009-02-26,-0.010525343,,,,,,
2009-02-27,-0.005757562,,,,,,
2009-03-02,0.01655552,,,,,,
2009-03-03,-0.006681447,,,,,,
2009-03-04,-0.00458077,,,,,,
2009-03-05,0.027810534,,,,,,
2009-03-06,-0.006670065,,,,,,
2009-03-09,-0.005849686,,,,,,
2009-03-10,-0.0191994,,,,,,
2009-03-11,0.010820031,,,,,,
2009-03-12,0.004768421,,,,,,
2009-03-13,-0.005035821,,,,,,
2009-03-16,-0.015770147,,,,,,
2009-03-17,-0.005439806,,,,,,
2009-03-18,0.037888333,,,,,,
2009-03-19,0.001245163,,,,,,
2009-03-20,-0.005549885,,,,,,
2009-03-23,-0.00866062,,,,,,
2009-03-24,0.009512361,,,,,,
2009-03-25,-0.01346137,,,,,,
2009-03-26,0.01159843,,,,,,
2009-03-27,0.007418834,,,,,,
2009-03-30,0.003826045,,,,,,
2009-03-31,0.007145112,,,,,,
2009-04-01,0.009126873,,,,,,
2009-04-02,-0.012222031,,,,,,
2009-04-03,-0.020462246,,,,,,
2009-04-06,-0.004275672,,,,,,
2009-04-07,0.002537352,,,,,,
2009-04-08,0.008857257,,,,,,
2009-04-09,-0.012542059,,,,,,
2009-04-13,0.009184779,,,,,,
2009-04-14,0.005226765,,,,,,
2009-04-15,-0.00173313,,,,,,
2009-04-16,-0.007911024,,,,,,
2009-04-17,-0.010988859,,,,,,
2009-04-20,0.01514247,,,,,,
2009-04-21,-0.009880351,,,,,,
2009-04-22,-0.00606506,,,,,,
2009-04-23,-9.88575E-05,,,,,,
2009-04-24,-0.010039904,,,,,,
2009-04-27,0.004276228,,,,,,
2009-04-28,-0.016337438,,,,,,
2009-04-29,-0.008857363,,,,,,
2009-04-30,-0.003960284,,,,,,
2009-05-01,-0.00688355,,,,,,
2009-05-04,0.003295929,,,,,,
2009-05-05,-0.001231878,,,,,,
2009-05-06,-0.002362954,,,,,,
2009-05-07,-0.024413066,,,,,,
2009-05-08,0.002428483,,,,,,
2009-05-11,0.014218609,,,,,,
2009-05-12,0.003635538,,,,,,
2009-05-13,0.010865389,,,,,,
2009-05-14,0.003889228,,,,,,
2009-05-15,-0.000305248,,,,,,
2009-05-18,-0.015503708,,,,,,
2009-05-19,-0.005284159,,,,,,
2009-05-20,0.010519511,,,,,,
2009-05-21,-0.025149442,,,,,,
2009-05-22,-0.011101711,,,,,,
2009-05-26,-0.015075102,,,,,,
2009-05-27,-0.01769446,,,,,,
2009-05-28,0.014476613,,,,,,
2009-05-29,0.025816884,,,,,,
2009-06-01,-0.029563767,,,,,,
2009-06-02,0.005379724,,,,,,
2009-06-03,0.009390898,,,,,,
2009-06-04,-0.02066208,,,,,,
2009-06-05,-0.007622632,,,,,,
2009-06-08,-0.002560006,,,,,,
2009-06-09,-0.000110808,,,,,,
2009-06-10,-0.015737218,,,,,,
2009-06-11,0.011112303,,,,,,
2009-06-12,0.008971408,,,,,,
2009-06-15,0.00900348,,,,,,
2009-06-16,0.01740492,,,,,,
2009-06-17,-0.00563039,,,,,,
2009-06-18,-0.015135265,,,,,,
2009-06-19,0.013709369,,,,,,
2009-06-22,0.009706754,,,,,,
2009-06-23,0.011773939,,,,,,
2009-06-24,-0.010035882,,,,,,
2009-06-25,0.01833307,,,,,,
2009-06-26,0.001694505,,,,,,
2009-06-29,0.001479739,,,,,,
2009-06-30,-0.00168848,,,,,,
2009-07-01,-0.001983882,,,,,,
2009-07-02,0.002338408,,,,,,
2009-07-06,-0.001908323,,,,,,
2009-07-07,0.006693152,,,,,,
2009-07-08,0.018469636,,,,,,
2009-07-09,-0.011917511,,,,,,
2009-07-10,0.009229691,,,,,,
2009-07-13,-0.005611948,,,,,,
2009-07-14,-0.016615987,,,,,,
2009-07-15,-0.025717976,,,,,,
2009-07-16,0.010799375,,,,,,
2009-07-17,-0.0154314,,,,,,
2009-07-20,0.005261366,,,,,,
2009-07-21,0.019951792,,,,,,
2009-07-22,-0.008978908,,,,,,
2009-07-23,-0.018337467,,,,,,
2009-07-24,0.004835025,,,,,,
2009-07-27,-0.011481857,,,,,,
2009-07-28,0.008849866,,,,,,
2009-07-29,0.005482862,,,,,,
2009-07-30,0.014176241,,,,,,
2009-07-31,0.019461923,,,,,,
2009-08-03,-0.015154734,,,,,,
2009-08-04,-0.007951764,,,,,,
2009-08-05,-0.014948296,,,,,,
2009-08-06,0.003409186,,,,,,
2009-08-07,-0.008328506,,,,,,
2009-08-10,0.012486901,,,,,,
2009-08-11,0.011570194,,,,,,
2009-08-12,-0.010682068,,,,,,
2009-08-13,0.014178249,,,,,,
2009-08-14,0.003871364,,,,,,
2009-08-17,0.014783127,,,,,,
2009-08-18,-0.005806244,,,,,,
2009-08-19,0.008282147,,,,,,
2009-08-20,0.008213691,,,,,,
2009-08-21,-0.020576253,,,,,,
2009-08-24,0.018129716,,,,,,
2009-08-25,0.005655865,,,,,,
2009-08-26,0.004583497,,,,,,
2009-08-27,-0.003940333,,,,,,
2009-08-28,0.004579777,,,,,,
2009-08-31,0.000932552,,,,,,
2009-09-01,-0.002419685,,,,,,
2009-09-02,0.014574127,,,,,,
2009-09-03,-0.006156519,,,,,,
2009-09-04,-0.01703468,,,,,,
2009-09-08,-0.007037083,,,,,,
2009-09-09,-0.001163462,,,,,,
2009-09-10,0.018426016,,,,,,
2009-09-11,0.005511686,,,,,,
2009-09-14,-0.009928094,,,,,,
2009-09-15,-0.00511771,,,,,,
2009-09-16,0.001784824,,,,,,
2009-09-17,0.012576388,,,,,,
2009-09-18,-0.008900725,,,,,,
2009-09-21,0.002296855,,,,,,
2009-09-22,0.002083709,,,,,,
2009-09-23,0.003015437,,,,,,
2009-09-24,0.00290213,,,,,,
2009-09-25,0.012713354,,,,,,
2009-09-28,0.008776758,,,,,,
2009-09-29,-0.000910353,,,,,,
2009-09-30,-0.000910883,,,,,,
2009-10-01,0.013695186,,,,,,
2009-10-02,-0.006920393,,,,,,
2009-10-05,0.000100548,,,,,,
2009-10-06,-0.009896848,,,,,,
2009-10-07,0.011729616,,,,,,
2009-10-08,-0.010484242,,,,,,
2009-10-09,-0.022924435,,,,,,
2009-10-12,0.001564174,,,,,,
2009-10-13,0.005205144,,,,,,
2009-10-14,-0.014810652,,,,,,
2009-10-15,-0.00462592,,,,,,
2009-10-16,0.008132707,,,,,,
2009-10-19,0.007858068,,,,,,
2009-10-20,0.005405794,,,,,,
2009-10-21,-0.005996946,,,,,,
2009-10-22,-0.004889397,,,,,,
2009-10-23,-0.00752568,,,,,,
2009-10-26,-0.012953999,,,,,,
2009-10-27,0.013657413,,,,,,
2009-10-28,0.004736768,,,,,,
2009-10-29,-0.010895801,,,,,,
2009-10-30,0.014511836,,,,,,
2009-11-02,-0.004420405,,,,,,
2009-11-03,-0.009994623,,,,,,
2009-11-04,-0.009139921,,,,,,
2009-11-05,0,,,,,,
2009-11-06,0.000965607,,,,,,
2009-11-09,0.00117907,,,,,,
2009-11-10,-0.001819679,,,,,,
2009-11-11,0.00418102,,,,,,
2009-11-12,-0.00181475,,,,,,
2009-11-13,0.004599565,,,,,,
2009-11-16,0.011712191,,,,,,
2009-11-17,0.005367294,,,,,,
2009-11-18,-0.005862073,,,,,,
2009-11-19,0.001789927,,,,,,
2009-11-20,-0.000210316,,,,,,
2009-11-23,-0.001261528,,,,,,
2009-11-24,0.00631572,,,,,,
2009-11-25,0.004602909,,,,,,
2009-11-27,0.003748329,,,,,,
2009-11-30,0.00238566,,,,,,
2009-12-01,-0.011139959,,,,,,
2009-12-02,0.000840194,,,,,,
2009-12-03,-0.010384869,,,,,,
2009-12-04,-0.010599686,,,,,,
2009-12-07,0.001284995,,,,,,
2009-12-08,0.001498158,,,,,,
2009-12-09,-0.004593672,,,,,,
2009-12-10,-0.011484787,,,,,,
2009-12-11,-0.000108067,,,,,,
2009-12-14,0.001194575,,,,,,
2009-12-15,-0.004446757,,,,,,
2009-12-16,-0.001199016,,,,,,
2009-12-17,0.016470316,,,,,,
2009-12-18,-0.004292288,,,,,,
2009-12-21,-0.017782265,,,,,,
2009-12-22,-0.005595745,,,,,,
2009-12-23,0.000221314,,,,,,
2009-12-24,-0.010369795,,,,,,
2009-12-28,-0.002786604,,,,,,
2009-12-29,0.006596172,,,,,,
2009-12-30,0.006575062,,,,,,
2009-12-31,-0.004760811,,,,,,
2010-01-04,-0.000889946,,,,,,
2010-01-05,0.006458098,,,,,,
2010-01-06,-0.013386378,,,,,,
2010-01-07,0.001681932,,,,,,
2010-01-08,-0.000448275,,,,,,
2010-01-11,-0.005486796,,,,,,
2010-01-12,0.01711657,,,,,,
2010-01-13,-0.011625584,,,,,,
2010-01-14,0.014002684,,,,,,
2010-01-15,0.006186532,,,,,,
2010-01-19,-0.002855137,,,,,,
2010-01-20,0.010130763,,,,,,
2010-01-21,0.004577583,,,,,,
2010-01-22,-0.001735923,,,,,,
2010-01-25,-0.004564979,,,,,,
2010-01-26,0.000327084,,,,,,
2010-01-27,-0.000545696,,,,,,
2010-01-28,-0.000545892,,,,,,
2010-01-29,0.008741931,,,,,,
2010-02-01,-0.009077272,,,,,,
2010-02-02,0.002852412,,,,,,
2010-02-03,-0.011595882,,,,,,
2010-02-04,0.015826955,,,,,,
2010-02-05,0.002179436,,,,,,
2010-02-08,0.001304298,,,,,,
2010-02-09,-0.009988732,,,,,,
2010-02-10,-0.009541508,,,,,,
2010-02-11,-0.005426052,,,,,,
2010-02-12,0.004119417,,,,,,
2010-02-16,0.001884542,,,,,,
2010-02-17,-0.011398616,,,,,,
2010-02-18,-0.004030036,,,,,,
2010-02-19,0.005395228,,,,,,
2010-02-22,-0.00413622,,,,,,
2010-02-23,0.015604084,,,,,,
2010-02-24,0.002432126,,,,,,
2010-02-25,0.005622365,,,,,,
2010-02-26,0.005153727,,,,,,
2010-03-01,-0.00043727,,,,,,
2010-03-02,-0.001313695,,,,,,
2010-03-03,-0.002521421,,,,,,
2010-03-04,0.005274559,,,,,,
2010-03-05,-0.013117874,,,,,,
2010-03-08,-0.005207042,,,,,,
2010-03-09,0.000222313,,,,,,
2010-03-10,-0.00256106,,,,,,
2010-03-11,0.003683821,,,,,,
2010-03-12,0.006227515,,,,,,
2010-03-15,-0.001325964,,,,,,
2010-03-16,0.007967996,,,,,,
2010-03-17,0.004281685,,,,,,
2010-03-18,-0.00327953,,,,,,
2010-03-19,0.000986921,,,,,,
2010-03-22,0.001096424,,,,,,
2010-03-23,-0.004707354,,,,,,
2010-03-24,-0.018255241,,,,,,
2010-03-25,-0.006384557,,,,,,
2010-03-26,0.002818228,,,,,,
2010-03-29,-0.003822423,,,,,,
2010-03-30,0.003159381,,,,,,
2010-03-31,0.00686352,,,,,,
2010-04-01,-0.00244576,,,,,,
2010-04-05,-0.016638376,,,,,,
2010-04-06,0.001599835,,,,,,
2010-04-07,0.012784592,,,,,,
2010-04-08,0.000450582,,,,,,
2010-04-09,0.002366141,,,,,,
2010-04-12,0.005281187,,,,,,
2010-04-13,0.003242387,,,,,,
2010-04-14,-0.007020043,,,,,,
2010-04-15,0.001122424,,,,,,
2010-04-16,0.007286038,,,,,,
2010-04-19,-0.002448664,,,,,,
2010-04-20,0.003569672,,,,,,
2010-04-21,0.008226687,,,,,,
2010-04-22,-0.002976874,,,,,,
2010-04-23,-0.003538267,,,,,,
2010-04-26,0.001108627,,,,,,
2010-04-27,0.014078824,,,,,,
2010-04-28,-0.008526238,,,,,,
2010-04-29,0.004189368,,,,,,
2010-04-30,0.011528139,,,,,,
2010-05-03,-0.001306847,,,,,,
2010-05-04,0.017994585,,,,,,
2010-05-05,0.005893457,,,,,,
2010-05-06,0.030886389,,,,,,
2010-05-07,-0.012500779,,,,,,
2010-05-10,-0.020715496,,,,,,
2010-05-11,-0.002564226,,,,,,
2010-05-12,-0.007605139,,,,,,
2010-05-13,0.0065843,,,,,,
2010-05-14,0.017370288,,,,,,
2010-05-17,-0.00368849,,,,,,
2010-05-18,0.015339382,,,,,,
2010-05-19,0.003333646,,,,,,
2010-05-20,0.02107981,,,,,,
2010-05-21,0.001017105,,,,,,
2010-05-24,-0.003453659,,,,,,
2010-05-25,0.004892698,,,,,,
2010-05-26,-0.002840654,,,,,,
2010-05-27,-0.022687441,,,,,,
2010-05-28,0.004580088,,,,,,
2010-06-01,0.007028696,,,,,,
2010-06-02,-0.009498645,,,,,,
2010-06-03,-0.007296751,,,,,,
2010-06-04,0.026881602,,,,,,
2010-06-07,0.007669487,,,,,,
2010-06-08,-0.004972102,,,,,,
2010-06-09,-0.00112276,,,,,,
2010-06-10,-0.017867691,,,,,,
2010-06-11,0.012683512,,,,,,
2010-06-14,-0.005133315,,,,,,
2010-06-15,-0.004127796,,,,,,
2010-06-16,0.005698858,,,,,,
2010-06-17,0.008139437,,,,,,
2010-06-18,-0.001634316,,,,,,
2010-06-21,-0.002866527,,,,,,
2010-06-22,0.011907913,,,,,,
2010-06-23,0.006797603,,,,,,
2010-06-24,-0.005945489,,,,,,
2010-06-25,0.00405458,,,,,,
2010-06-28,0.009389493,,,,,,
2010-06-29,0.010902353,,,,,,
2010-06-30,0.006728072,,,,,,
2010-07-01,0.001577247,,,,,,
2010-07-02,-0.007972409,,,,,,
2010-07-06,0.008234822,,,,,,
2010-07-07,-0.011710417,,,,,,
2010-07-08,-0.006372748,,,,,,
2010-07-09,-0.005711765,,,,,,
2010-07-12,-0.000403161,,,,,,
2010-07-13,-0.008570169,,,,,,
2010-07-14,0.01006788,,,,,,
2010-07-15,0.009968026,,,,,,
2010-07-16,0.004884892,,,,,,
2010-07-19,-0.006150051,,,,,,
2010-07-20,0.001497224,,,,,,
2010-07-21,0.016942952,,,,,,
2010-07-22,-0.011564614,,,,,,
2010-07-23,-0.010610187,,,,,,
2010-07-26,-0.001703357,,,,,,
2010-07-27,-0.009638163,,,,,,
2010-07-28,0.003244422,,,,,,
2010-07-29,-0.000303387,,,,,,
2010-07-30,0.015564589,,,,,,
2010-08-02,-0.014037679,,,,,,
2010-08-03,0.00577183,,,,,,
2010-08-04,-0.007651848,,,,,,
2010-08-05,0.004667282,,,,,,
2010-08-06,0.010906586,,,,,,
2010-08-09,-0.003696229,,,,,,
2010-08-10,0.002105861,,,,,,
2010-08-11,0.013407764,,,,,,
2010-08-12,-0.002468203,,,,,,
2010-08-13,0.012471736,,,,,,
2010-08-16,0.025026484,,,,,,
2010-08-17,-0.005721956,,,,,,
2010-08-18,0.002685536,,,,,,
2010-08-19,0.015594009,,,,,,
2010-08-20,-0.001130869,,,,,,
2010-08-23,0.00018904,,,,,,
2010-08-24,0.016028761,,,,,,
2010-08-25,-0.003248208,,,,,,
2010-08-26,0.009403315,,,,,,
2010-08-27,-0.028316176,,,,,,
2010-08-30,0.019174279,,,,,,
2010-08-31,0.01108335,,,,,,
2010-09-01,-0.020676643,,,,,,
2010-09-02,-0.010566583,,,,,,
2010-09-03,-0.012394637,,,,,,
2010-09-07,0.020467336,,,,,,
2010-09-08,-0.007947057,,,,,,
2010-09-09,-0.019740164,,,,,,
2010-09-10,-0.004572773,,,,,,
2010-09-13,0.00488648,,,,,,
2010-09-14,0.009628604,,,,,,
2010-09-15,-0.014834996,,,,,,
2010-09-16,-0.009875625,,,,,,
2010-09-17,0.004048987,,,,,,
2010-09-20,0.005802961,,,,,,
2010-09-21,0.013886841,,,,,,
2010-09-22,0.008969315,,,,,,
2010-09-23,0.002867895,,,,,,
2010-09-24,-0.013440246,,,,,,
2010-09-27,0.017391599,,,,,,
2010-09-28,0.006836975,,,,,,
2010-09-29,-0.004150052,,,,,,
2010-09-30,-0.000663083,,,,,,
2010-10-01,-0.004832325,,,,,,
2010-10-04,0.002580646,,,,,,
2010-10-05,-0.006006069,,,,,,
2010-10-06,0.01256569,,,,,,
2010-10-07,-0.008336822,,,,,,
2010-10-08,-0.004394362,,,,,,
2010-10-11,0.000192083,,,,,,
2010-10-12,-0.009880924,,,,,,
2010-10-13,-0.00154993,,,,,,
2010-10-14,-0.014944711,,,,,,
2010-10-15,-0.012215537,,,,,,
2010-10-18,0.008078497,,,,,,
2010-10-19,0.006034483,,,,,,
2010-10-20,0.002163214,,,,,,
2010-10-21,-0.011873178,,,,,,
2010-10-22,0.006753112,,,,,,
2010-10-25,0.002860723,,,,,,
2010-10-26,-0.015442685,,,,,,
2010-10-27,-0.008790765,,,,,,
2010-10-28,0.002720732,,,,,,
2010-10-29,0.009348064,,,,,,
2010-11-01,-0.004305266,,,,,,
2010-11-02,0.0131425,,,,,,
2010-11-03,-0.020399698,,,,,,
2010-11-04,0.007783898,,,,,,
2010-11-05,-0.017153132,,,,,,
2010-11-08,0.004490256,,,,,,
2010-11-09,-0.022047929,,,,,,
2010-11-10,0.001350855,,,,,,
2010-11-11,-0.000518898,,,,,,
2010-11-12,-0.005398239,,,,,,
2010-11-15,-0.02087378,,,,,,
2010-11-16,0.024836719,,,,,,
2010-11-17,-0.00551245,,,,,,
2010-11-18,0.004078992,,,,,,
2010-11-19,0.006145533,,,,,,
2010-11-22,0.004244618,,,,,,
2010-11-23,0.004948591,,,,,,
2010-11-24,-0.017850252,,,,,,
2010-11-26,0.013892062,,,,,,
2010-11-29,0.008550708,,,,,,
2010-11-30,0.005209398,,,,,,
2010-12-01,-0.022228871,,,,,,
2010-12-02,-0.002606882,,,,,,
2010-12-03,-0.007842422,,,,,,
2010-12-06,0.014122139,,,,,,
2010-12-07,-0.021407462,,,,,,
2010-12-08,-0.009663191,,,,,,
2010-12-09,0.004931706,,,,,,
2010-12-10,-0.006081595,,,,,,
2010-12-13,0.003756998,,,,,,
2010-12-14,-0.014545312,,,,,,
2010-12-15,-0.01302328,,,,,,
2010-12-16,0.006927297,,,,,,
2010-12-17,0.018237544,,,,,,
2010-12-20,-0.001072288,,,,,,
2010-12-21,0.006978651,,,,,,
2010-12-22,-0.007143258,,,,,,
2010-12-23,-0.002040712,,,,,,
2010-12-27,0.008931525,,,,,,
2010-12-28,-0.019584203,,,,,,
2010-12-29,0.016918428,,,,,,
2010-12-30,-0.000750907,,,,,,
2010-12-31,0.011064654,,,,,,
2011-01-03,-0.007542838,,,,,,
2011-01-04,0.001177185,,,,,,
2011-01-05,-0.022027564,,,,,,
2011-01-06,0.004373331,,,,,,
2011-01-07,0.005334523,,,,,,
2011-01-10,0.00541367,,,,,,
2011-01-11,-0.005599859,,,,,,
2011-01-12,-0.007797924,,,,,,
2011-01-13,0.008950356,,,,,,
2011-01-14,-0.00638341,,,,,,
2011-01-18,-0.004681939,,,,,,
2011-01-19,0.007219811,,,,,,
2011-01-20,-0.013793374,,,,,,
2011-01-21,0.007929647,,,,,,
2011-01-24,0.000436827,,,,,,
2011-01-25,0.009502074,,,,,,
2011-01-26,-0.01514647,,,,,,
2011-01-27,0.004504387,,,,,,
2011-01-28,0.005248787,,,,,,
2011-01-31,-0.007614776,,,,,,
2011-02-01,-0.004950947,,,,,,
2011-02-02,0.000221134,,,,,,
2011-02-03,-0.008289637,,,,,,
2011-02-04,-0.010142891,,,,,,
2011-02-07,0.005179362,,,,,,
2011-02-08,-0.009185519,,,,,,
2011-02-09,0.008705633,,,,,,
2011-02-10,-0.01154449,,,,,,
2011-02-11,0.014400875,,,,,,
2011-02-14,0.000670403,,,,,,
2011-02-15,0.004468657,,,,,,
2011-02-16,-0.00322566,,,,,,
2011-02-17,0.001562072,,,,,,
2011-02-18,-0.003118834,,,,,,
